UNITID,Year,INSTNM,State,Total_Students,Known_Students,Unknown_Students,In_State_Students,Out_State_Students,Foreign_Students,US_Students,Avg_Cost,Median_HH_Income
213774,2018,Manor College,PA,214,202,12,193,9,0,202,25964,60787.72
230056,2018,Broadview University-West Jordan,UT,19,19,0,18,1,0,19,27859,70004.7
443599,2018,American College of Healthcare Sciences,OR,6,6,0,0,6,0,6,24887,64276.692131199976
211477,2018,Central Penn College,PA,106,106,0,100,6,0,106,27042,56698.35
201061,2018,Art Academy of Cincinnati,OH,63,63,0,39,24,0,63,44864,69050.69
152336,2018,University of Saint Francis-Fort Wayne,IN,347,347,0,306,41,0,347,40759,63802.5
119775,2018,Newschool of Architecture and Design,CA,22,21,1,19,2,0,21,50284,67862.5
227331,2018,Our Lady of the Lake University,TX,374,368,6,364,4,0,368,40753,52505.04
124487,2018,Epic Bible College,CA,10,10,0,10,0,0,10,37686.031269160027,63747.56
199971,2018,Carolina Christian College,NC,16,16,0,11,5,0,16,14600,48527.11
156471,2018,Galen College of Nursing-Louisville,KY,46,46,0,38,8,0,46,37686.031269160027,54499.36
211556,2018,Chatham University,PA,282,263,19,202,61,0,263,52968,56097.18
133465,2018,South University-West Palm Beach,FL,10,10,0,9,1,0,10,28179,55764.27
230366,2018,Eagle Gate College-Murray,UT,40,40,0,39,1,0,40,22097,64280.58
386472,2018,Herzing University-Winter Park,FL,42,42,0,41,1,0,42,30319,57868.59
447050,2018,United States University,CA,2,2,0,0,2,0,2,20187,63190.95
114813,2018,Fresno Pacific University,CA,235,235,0,223,12,0,235,43317,53503.12
117104,2018,Life Pacific College,CA,101,101,0,67,34,0,101,29158,65850.07
214069,2018,Misericordia University,PA,415,415,0,276,139,0,415,48844,56588.57
214148,2018,Moore College of Art and Design,PA,98,98,0,51,47,0,98,60910,70661.87
183257,2018,Granite State College,NH,68,66,2,46,20,0,66,18834,59743.94
215114,2018,Cairn University-Langhorne,PA,186,184,2,81,103,0,184,41762,69912.01
109785,2018,Azusa Pacific University,CA,1005,970,35,786,184,0,970,56802,73950.46
180878,2018,Bryan College of Health Sciences,NE,63,63,0,63,0,0,63,30615,58151.07
202806,2018,Franklin University,OH,83,83,0,76,7,0,83,23956,59424.91
485546,2018,California Intercontinental University,CA,61,61,0,32,29,0,61,37686.031269160027,64276.692131199976
216852,2018,Widener University,PA,775,775,0,461,314,0,775,62831,69397.52
201104,2018,Ashland University,OH,602,586,16,531,55,0,586,33775,64491.65
132408,2018,The Baptist College of Florida,FL,33,33,0,28,5,0,33,19926,50305.97
408844,2018,Florida National University-Main Campus,FL,514,511,3,510,1,0,511,28378,51661.46
159009,2018,Grambling State University,LA,923,899,24,517,382,0,899,24332,44602.47
225201,2018,Hallmark University,TX,80,80,0,79,1,0,80,37686.031269160027,55040.41
458885,2018,Strayer University-Arkansas,AR,45,45,0,44,1,0,45,37686.031269160027,64276.692131199976
457402,2018,University of Fort Lauderdale,FL,33,4,29,3,1,0,4,37686.031269160027,64276.692131199976
202763,2018,The University of Findlay,OH,560,560,0,422,138,0,560,47032,61890.4
119173,2018,Mount Saint Mary's University,CA,405,404,1,392,12,0,404,57689,59943.9
199999,2018,Winston-Salem State University,NC,935,925,10,816,109,0,925,20382,54716.68
482459,2018,DeVry University-Florida,FL,15,15,0,14,1,0,15,37295,64276.692131199976
180814,2018,Bellevue University,NE,32,32,0,24,8,0,32,22961,63424.91
224226,2018,Dallas Baptist University,TX,548,548,0,504,44,0,548,42855,71641.68
150172,2018,Calumet College of Saint Joseph,IN,116,102,14,79,23,0,102,26540,57573.54
414878,2018,Trine University-Regional/Non-Traditional Campuses,IN,3,3,0,3,0,0,3,37686.031269160027,60275.33
177038,2018,Cleveland University-Kansas City,KS,2,2,0,1,1,0,2,37686.031269160027,61070.83
489779,2018,Purdue University Global-Indianapolis,IN,81,81,0,78,3,0,81,37686.031269160027,64276.692131199976
459842,2018,Herzing University-Kenosha,WI,25,25,0,11,14,0,25,28529,64276.692131199976
181604,2018,College of Saint Mary,NE,119,119,0,91,28,0,119,31250,62625.82
441636,2018,American Institute of Alternative Medicine,OH,18,18,0,18,0,0,18,31136,58848.36
458210,2018,West Coast University-Orange County,CA,17,17,0,17,0,0,17,41865,64276.692131199976
484710,2018,University of Phoenix-Nevada,NV,1,1,0,1,0,0,1,37686.031269160027,64276.692131199976
135364,2018,Luther Rice College & Seminary,GA,8,8,0,6,2,0,8,37686.031269160027,65125.89
378576,2018,Pacific College of Oriental Medicine-San Diego,CA,37,37,0,35,2,0,37,32037,64347.54
453163,2018,Strayer University-North Carolina,NC,465,465,0,431,34,0,465,37686.031269160027,64276.692131199976
139719,2018,Fort Valley State University,GA,480,480,0,439,41,0,480,20264,53364.82
384412,2018,University of the Potomac-Washington DC Campus,DC,30,15,15,10,5,0,15,24964,78717.65
200013,2018,Rasmussen College-North Dakota,ND,24,24,0,17,7,0,24,23022,52350.64
150677,2018,Grace College and Theological Seminary,IN,320,320,0,197,123,0,320,36725,63627.14
433004,2018,American University of Health Sciences,CA,2,2,0,2,0,0,2,35965,58092.74
159656,2018,Loyola University New Orleans,LA,789,768,21,310,458,0,768,54417,67759.61
446561,2018,Stanbridge University,CA,282,164,118,164,0,0,164,37686.031269160027,90341.71
488031,2018,Abraham Lincoln University,CA,8,8,0,3,5,0,8,37686.031269160027,64276.692131199976
402776,2018,Southwest University of Visual Arts-Albuquerque,NM,9,9,0,9,0,0,9,37686.031269160027,64276.692131199976
214883,2018,Peirce College,PA,44,44,0,39,5,0,44,18260,49493.53
139579,2018,South University-Savannah,GA,13,13,0,13,0,0,13,30800,55764.27
484631,2018,University of Phoenix-California,CA,15,15,0,15,0,0,15,18184,64276.692131199976
456621,2018,Strayer University-West Virginia,WV,25,25,0,23,2,0,25,37686.031269160027,64276.692131199976
401223,2018,World Mission University,CA,29,29,0,22,7,0,29,22025,62541
447263,2018,AmeriTech College-Draper,UT,63,63,0,63,0,0,63,26144,62933.79
461528,2018,Grace College of Divinity,NC,9,9,0,6,3,0,9,14977,64276.692131199976
238193,2018,Alverno College,WI,187,187,0,169,18,0,187,40724,58784.16
130989,2018,Goldey-Beacom College,DE,151,151,0,94,57,0,151,39197,70369.91
459851,2018,Herzing University-Brookfield,WI,56,56,0,37,19,0,56,29268,64276.692131199976
475608,2018,Criswell College,TX,13,13,0,13,0,0,13,23142,64276.692131199976
212832,2018,Gwynedd Mercy University,PA,276,274,2,244,30,0,274,47646,72929.99
151810,2018,Martin University,IN,22,22,0,22,0,0,22,23393,51133.47
251312,2018,South University-Columbia,SC,20,20,0,20,0,0,20,28397,55764.27
199607,2018,Salem College,NC,103,100,3,75,25,0,100,44461,59058
117575,2018,Southern California Seminary,CA,1,1,0,1,0,0,1,37686.031269160027,61547.27
484756,2018,University of Phoenix-Texas,TX,2,2,0,2,0,0,2,16367,64276.692131199976
114123,2018,Empire College,CA,151,133,18,133,0,0,133,37686.031269160027,70826.06
450571,2018,Rasmussen College-Wisconsin,WI,36,36,0,36,0,0,36,23497,64276.692131199976
488068,2018,Huntington University of Health Sciences,TN,3,3,0,1,2,0,3,27091,64276.692131199976
160074,2018,Franciscan Missionaries of Our Lady University,LA,83,72,11,72,0,0,72,26751,54007.12
458973,2018,Strayer University-Texas,TX,196,196,0,194,2,0,196,28284,64276.692131199976
433420,2018,California Aeronautical University,CA,54,54,0,49,5,0,54,42622,65732.08
120184,2018,Notre Dame de Namur University,CA,179,175,4,149,26,0,175,37686.031269160027,89560.16
216366,2018,Thomas Jefferson University,PA,594,587,7,337,250,0,587,60290,66565.04
238263,2018,Madison Area Technical College,WI,1608,1559,49,1526,33,0,1559,14210,64533.76
123651,2018,Vanguard University of Southern California,CA,461,461,0,410,51,0,461,48086,75891.29
120768,2018,Pacific Oaks College,CA,24,24,0,20,4,0,24,37686.031269160027,60596.02
226587,2018,McMurry University,TX,221,221,0,217,4,0,221,41764,52571.87
458955,2018,Strayer University-Mississippi,MS,56,56,0,52,4,0,56,37686.031269160027,64276.692131199976
480781,2018,California Miramar University,CA,7,7,0,3,4,0,7,20578,64276.692131199976
217934,2018,Columbia College,SC,161,161,0,147,14,0,161,33178,56463.66
443766,2018,Strayer University-Tennessee,TN,328,328,0,259,69,0,328,28284,64276.692131199976
131113,2018,Wilmington University,DE,612,610,2,373,237,0,610,18524,66924.87
174154,2018,Herzing University-Minneapolis,MN,36,36,0,35,1,0,36,28018,71504.15
484905,2018,University of North Texas at Dallas,TX,365,365,0,361,4,0,365,18930,64276.692131199976
102669,2018,Alaska Pacific University,AK,41,39,2,23,16,0,39,34350,70542.98
220181,2018,Fisk University,TN,278,261,17,53,208,0,261,37482,55965.03
211352,2018,Cabrini University,PA,442,442,0,343,99,0,442,46293,77292.03
482431,2018,DeVry University-California,CA,51,51,0,49,2,0,51,35697,64276.692131199976
213783,2018,Mansfield University of Pennsylvania,PA,327,327,0,282,45,0,327,24278,51271.33
451103,2018,Miami Regional College,FL,157,157,0,157,0,0,157,37686.031269160027,64276.692131199976
134510,2018,Hobe Sound Bible College,FL,51,40,11,12,28,0,40,14488,50360.1
213303,2018,Keystone College,PA,335,335,0,277,58,0,335,39200,51740.58
216694,2018,Waynesburg University,PA,326,326,0,258,68,0,326,37431,52961.26
203960,2018,Mercy College of Ohio,OH,66,66,0,50,16,0,66,22784,58075.98
458919,2018,Strayer University-Georgia,GA,667,667,0,615,52,0,667,28284,64276.692131199976
204200,2018,Mount Saint Joseph University,OH,318,318,0,210,108,0,318,39248,64120.45
159939,2018,University of New Orleans,LA,1019,1001,18,930,71,0,1001,20864,51940.24
210146,2018,Southern Oregon University,OR,634,615,19,339,276,0,615,17755,54749.32
137564,2018,Southeastern University,FL,1460,1434,26,722,712,0,1434,39276,60101.07
207582,2018,Oral Roberts University,OK,573,512,61,215,297,0,512,44006,63453.08
133872,2018,AdventHealth University,FL,94,94,0,84,10,0,94,33648,60028.37
219639,2018,Baptist Memorial College of Health Sciences,TN,105,105,0,87,18,0,105,20485,61604.19
449898,2018,South University-Tampa,FL,23,23,0,22,1,0,23,28397,64276.692131199976
240392,2018,Herzing University-Madison,WI,121,121,0,43,78,0,121,29140,60281.46
482617,2018,DeVry University-Tennessee,TN,2,2,0,2,0,0,2,37460,64276.692131199976
128780,2018,Charter Oak State College,CT,47,47,0,41,6,0,47,16369,63157.4
162061,2018,Capitol Technology University,MD,84,84,0,62,22,0,84,40538,73053.75
216807,2018,Westminster College,PA,348,347,1,250,97,0,347,49932,56138.86
142294,2018,The College of Idaho,ID,286,230,56,153,77,0,230,45607,57741.96
113582,2018,Design Institute of San Diego,CA,7,7,0,4,3,0,7,42928,71383.01
474863,2018,Los Angeles Pacific University,CA,49,49,0,42,7,0,49,26995,64276.692131199976
150604,2018,Franklin College,IN,272,272,0,248,24,0,272,46533,61682.88
201964,2018,Ohio Christian University,OH,345,345,0,192,153,0,345,32568,54881.86
459727,2018,Touro University Worldwide,CA,31,30,1,15,15,0,30,27335,64276.692131199976
156125,2018,Wichita State University,KS,1714,1686,28,1348,338,0,1686,20418,60078.99
223117,2018,Baptist Missionary Association Theological Seminary,TX,3,3,0,1,2,0,3,37686.031269160027,48842.7
129534,2018,Holy Apostles College and Seminary,CT,11,11,0,6,5,0,11,37686.031269160027,64276.692131199976
216357,2018,Thiel College,PA,236,236,0,138,98,0,236,48566,54604.75
243823,2018,Parker University,TX,140,140,0,133,7,0,140,31420,69941.77
217059,2018,York College of Pennsylvania,PA,979,976,3,620,356,0,976,32801,73378.65
111966,2018,Charles R Drew University of Medicine and Science,CA,27,27,0,25,2,0,27,33171,55906.67
130314,2018,University of Saint Joseph,CT,218,218,0,201,17,0,218,50959,74607
372073,2018,Fremont College,CA,31,31,0,28,3,0,31,37686.031269160027,62794.03
151786,2018,Marian University,IN,425,419,6,362,57,0,419,49112,65206.92
457086,2018,Homestead Schools,CA,8,8,0,8,0,0,8,37686.031269160027,64276.692131199976
211088,2018,Arcadia University,PA,474,474,0,267,207,0,474,59684,72830.78
206154,2018,Tri-State Bible College,OH,2,2,0,0,2,0,2,14768,44613.4
169363,2018,Concordia University-Ann Arbor,MI,234,232,2,182,50,0,232,45348,70459.21
475398,2018,Catholic Distance University,WV,2,2,0,0,2,0,2,37686.031269160027,64276.692131199976
181297,2018,Nebraska Methodist College of Nursing & Allied Health,NE,51,51,0,41,10,0,51,31690,66507.51
211583,2018,Chestnut Hill College,PA,167,162,5,102,60,0,162,54599,61319.18
172033,2018,Sacred Heart Major Seminary,MI,10,10,0,10,0,0,10,36882,73787.59
482635,2018,DeVry University-Texas,TX,8,8,0,8,0,0,8,33151,64276.692131199976
210401,2018,Willamette University,OR,390,386,4,101,285,0,386,66416,68135.42
160904,2018,Xavier University of Louisiana,LA,865,843,22,319,524,0,843,36391,55657.89
122834,2018,Santa Barbara Business College-Bakersfield,CA,23,23,0,23,0,0,23,20065,46373.44
209241,2018,Mount Angel Seminary,OR,3,3,0,2,1,0,3,39700,59323.69
413413,2018,Capella University,MN,116,109,7,1,108,0,109,21167,64334.8
461795,2018,North American University,TX,60,60,0,56,4,0,60,20685,64276.692131199976
131876,2018,Trinity Washington University,DC,222,222,0,106,116,0,222,32710,60221.46
222877,2018,Arlington Baptist University,TX,39,38,1,37,1,0,38,25381,61756.37
211024,2018,Clarks Summit University,PA,106,95,11,48,47,0,95,33826,62401.75
457299,2018,Angeles College,CA,25,25,0,25,0,0,25,37686.031269160027,64276.692131199976
213011,2018,Immaculata University,PA,193,193,0,141,52,0,193,44036,74355.43
157100,2018,Kentucky Christian University,KY,155,154,1,76,78,0,154,34496,53919.37
238616,2018,Concordia University-Wisconsin,WI,571,570,1,393,177,0,570,45936,64715.84
115773,2018,Humphreys University-Stockton and Modesto Campuses,CA,16,16,0,16,0,0,16,21249,54713.65
212452,2018,Faith Theological Seminary,MD,2,2,0,2,0,0,2,37686.031269160027,64276.692131199976
438151,2018,Stevens-Henager College,UT,14,14,0,14,0,0,14,31726,60842.94
488448,2018,Seattle Film Institute,WA,7,7,0,5,2,0,7,46181,64276.692131199976
449038,2018,Strayer University-Florida,FL,117,117,0,111,6,0,117,28284,64276.692131199976
443784,2018,Strayer University-Pennsylvania,PA,196,196,0,183,13,0,196,28284,64276.692131199976
204006,2018,Miami University-Hamilton,OH,529,529,0,514,15,0,529,16237,72182.76
131803,2018,Strayer University-District of Columbia,DC,61,61,0,41,20,0,61,37686.031269160027,66472.61
213400,2018,Lancaster Bible College,PA,190,187,3,133,54,0,187,36544,64787.49
217624,2018,Allen University,SC,271,266,5,173,93,0,266,24695,49460.71
220631,2018,Lincoln Memorial University,TN,292,274,18,159,115,0,274,36365,43510.38
136172,2018,University of North Florida,FL,2474,2438,36,2365,73,0,2438,19469,62628.24
180832,2018,Clarkson College,NE,19,19,0,16,3,0,19,24917,61065.74
203085,2018,Heidelberg University,OH,329,327,2,265,62,0,327,44381,61648.4
216047,2018,Saint Charles Borromeo Seminary-Overbrook,PA,12,12,0,9,3,0,12,41324,58077.31
490081,2018,America Evangelical University,CA,21,12,9,12,0,0,12,11420,64276.692131199976
218238,2018,Limestone College,SC,387,369,18,231,138,0,369,42137,53494.1
160065,2018,University of Holy Cross,LA,120,120,0,118,2,0,120,23715,52742.13
482608,2018,DeVry University-Pennsylvania,PA,7,7,0,5,2,0,7,34602,64276.692131199976
490805,2018,Purdue University Northwest,IN,1172,1172,0,1068,104,0,1172,17408,64276.692131199976
155681,2018,Pittsburg State University,KS,962,959,3,630,329,0,959,18657,50242.27
490230,2018,Reformed University,GA,11,11,0,11,0,0,11,21060,64276.692131199976
211981,2018,Delaware Valley University,PA,447,447,0,257,190,0,447,56828,74767.83
161873,2018,University of Baltimore,MD,76,75,1,73,2,0,75,24521,65721.01
482468,2018,DeVry University-Georgia,GA,22,22,0,22,0,0,22,34215,64276.692131199976
220552,2018,South College,TN,433,433,0,368,65,0,433,27758,48993.08
465812,2018,Independence University,UT,7186,7186,0,171,7015,0,7186,31805,64276.692131199976
205027,2018,Pontifical College Josephinum,OH,19,17,2,4,13,0,17,43542,56364.42
225399,2018,Houston Baptist University,TX,531,526,5,507,19,0,526,43638,72476.33
219046,2018,Black Hills State University,SD,490,483,7,337,146,0,483,20937,49477.45
438586,2018,American InterContinental University-Atlanta,GA,138,138,0,138,0,0,138,21048,58772.86
206279,2018,Union Institute & University,OH,5,5,0,1,4,0,5,31656,59714.64
210304,2018,Warner Pacific University,OR,66,66,0,45,21,0,66,32176,63798.34
433387,2018,Western Governors University,UT,206,206,0,19,187,0,206,13790,62039.21
422695,2018,Pacific College,CA,6,6,0,6,0,0,6,37686.031269160027,73126.5
445133,2018,American InterContinental University-Houston,TX,36,36,0,36,0,0,36,21745,58772.86
154350,2018,Simpson College,IA,360,360,0,293,67,0,360,53845,60274.33
262086,2018,Brandman University,CA,70,69,1,27,42,0,69,32504,73437.32
128498,2018,Albertus Magnus College,CT,169,169,0,156,13,0,169,49375,65065.75
224554,2018,Texas A & M University-Commerce,TX,1075,1075,0,1058,17,0,1075,22575,57562.14
475121,2018,South University–Savannah Online,GA,356,355,1,41,314,0,355,27732,64276.692131199976
135610,2018,Trinity International University-Florida,FL,7,7,0,7,0,0,7,37686.031269160027,72368.27
440828,2018,Oregon State University-Cascades Campus,OR,101,101,0,88,13,0,101,25945,60312.67
117672,2018,Southern California University of Health Sciences,CA,2,2,0,2,0,0,2,37686.031269160027,64276.692131199976
482574,2018,DeVry University-Ohio,OH,28,28,0,28,0,0,28,34949,64276.692131199976
157757,2018,Spalding University,KY,185,184,1,146,38,0,184,38163,55916.29
110468,2018,Alliant International University-San Diego,CA,1,1,0,1,0,0,1,37686.031269160027,71211.32
482547,2018,DeVry University-Nevada,NV,2,2,0,1,1,0,2,34274,64276.692131199976
234915,2018,City University of Seattle,WA,15,15,0,11,4,0,15,37686.031269160027,67486.66
461032,2018,Carolina College of Biblical Studies,NC,24,24,0,23,1,0,24,21340,64276.692131199976
247773,2018,Yeshiva Gedolah of Greater Detroit,MI,15,15,0,9,6,0,15,15067,63218.7
174437,2018,North Central University,MN,220,220,0,127,93,0,220,37644,65000.36
157058,2018,Kentucky State University,KY,301,301,0,145,156,0,301,16885,51636.62
205443,2018,Shawnee State University,OH,616,612,4,530,82,0,612,16327,43961.17
